DEPARTURES_PERFORMED,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST
1.00,14843,SJU,10397,ATL
1.00,14843,SJU,10397,ATL
1.00,14843,SJU,10397,ATL
1.00,14843,SJU,10397,ATL
1.00,14843,SJU,10397,ATL
1.00,14843,SJU,10397,ATL
1.00,14843,SJU,10397,ATL
1.00,14843,SJU,10397,ATL
1.00,14843,SJU,10397,ATL
1.00,14843,SJU,10397,ATL
1.00,14843,SJU,10397,ATL
1.00,14843,SJU,10397,ATL
1.00,14843,SJU,10423,AUS
1.00,14843,SJU,10423,AUS
1.00,14843,SJU,10423,AUS
1.00,14843,SJU,10423,AUS
1.00,14843,SJU,10423,AUS
1.00,14843,SJU,10423,AUS
1.00,14843,SJU,10423,AUS
1.00,14843,SJU,10423,AUS
1.00,14843,SJU,10423,AUS
1.00,14843,SJU,11057,CLT
1.00,14843,SJU,11057,CLT
1.00,14843,SJU,11057,CLT
1.00,14843,SJU,11057,CLT
1.00,14843,SJU,11057,CLT
1.00,14843,SJU,11057,CLT
1.00,14843,SJU,11057,CLT
1.00,14843,SJU,11057,CLT
1.00,14843,SJU,11057,CLT
1.00,14843,SJU,11057,CLT
1.00,14843,SJU,11057,CLT
1.00,14843,SJU,11057,CLT
1.00,14843,SJU,11057,CLT
1.00,14843,SJU,11057,CLT
1.00,14843,SJU,11292,DEN
1.00,14843,SJU,11298,DFW
1.00,14843,SJU,11298,DFW
1.00,14843,SJU,11298,DFW
1.00,14843,SJU,11298,DFW
1.00,14843,SJU,11298,DFW
1.00,14843,SJU,11298,DFW
1.00,14843,SJU,11298,DFW
1.00,14843,SJU,11298,DFW
1.00,14843,SJU,11298,DFW
1.00,14843,SJU,11433,DTW
1.00,14843,SJU,11433,DTW
1.00,14843,SJU,11433,DTW
1.00,14843,SJU,11433,DTW
1.00,14843,SJU,11433,DTW
1.00,14843,SJU,11433,DTW
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,11618,EWR
1.00,14843,SJU,12266,IAH
1.00,14843,SJU,12266,IAH
1.00,14843,SJU,12266,IAH
1.00,14843,SJU,12266,IAH
1.00,14843,SJU,12266,IAH
1.00,14843,SJU,12266,IAH
1.00,14843,SJU,12266,IAH
1.00,14843,SJU,12266,IAH
1.00,14843,SJU,12266,IAH
1.00,14843,SJU,12266,IAH
1.00,14843,SJU,12266,IAH
1.00,14843,SJU,12266,IAH
1.00,14843,SJU,12266,IAH
1.00,14843,SJU,12266,IAH
1.00,14843,SJU,13487,MSP
1.00,14843,SJU,13930,ORD
1.00,14843,SJU,13930,ORD
1.00,14843,SJU,13930,ORD
1.00,14843,SJU,13930,ORD
1.00,14843,SJU,13930,ORD
1.00,14843,SJU,13930,ORD
1.00,14843,SJU,13930,ORD
1.00,14843,SJU,13930,ORD
1.00,14843,SJU,13930,ORD
1.00,14843,SJU,13930,ORD
1.00,14843,SJU,13930,ORD
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10397,ATL
1.00,14869,SLC,10423,AUS
1.00,14869,SLC,10423,AUS
1.00,14869,SLC,10423,AUS
1.00,14869,SLC,10423,AUS
1.00,14869,SLC,10423,AUS
1.00,14869,SLC,10423,AUS
1.00,14869,SLC,10423,AUS
1.00,14869,SLC,10423,AUS
1.00,14869,SLC,10423,AUS
1.00,14869,SLC,10423,AUS
1.00,14869,SLC,10423,AUS
1.00,14869,SLC,10423,AUS
1.00,14869,SLC,10713,BOI
1.00,14869,SLC,10713,BOI
1.00,14869,SLC,10713,BOI
1.00,14869,SLC,10713,BOI
1.00,14869,SLC,10713,BOI
1.00,14869,SLC,10713,BOI
1.00,14869,SLC,10713,BOI
1.00,14869,SLC,10713,BOI
1.00,14869,SLC,10713,BOI
1.00,14869,SLC,10713,BOI
1.00,14869,SLC,10713,BOI
1.00,14869,SLC,10713,BOI
1.00,14869,SLC,10713,BOI
1.00,14869,SLC,10713,BOI
1.00,14869,SLC,10713,BOI
1.00,14869,SLC,10713,BOI
1.00,14869,SLC,10713,BOI
1.00,14869,SLC,10713,BOI
1.00,14869,SLC,10713,BOI
1.00,14869,SLC,10713,BOI
1.00,14869,SLC,11057,CLT
1.00,14869,SLC,11057,CLT
1.00,14869,SLC,11057,CLT
1.00,14869,SLC,11057,CLT
1.00,14869,SLC,11057,CLT
1.00,14869,SLC,11057,CLT
1.00,14869,SLC,11057,CLT
1.00,14869,SLC,11057,CLT
1.00,14869,SLC,11057,CLT
1.00,14869,SLC,11057,CLT
1.00,14869,SLC,11057,CLT
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11292,DEN
1.00,14869,SLC,11298,DFW
1.00,14869,SLC,11298,DFW
1.00,14869,SLC,11298,DFW
1.00,14869,SLC,11298,DFW
1.00,14869,SLC,11298,DFW
1.00,14869,SLC,11298,DFW
1.00,14869,SLC,11298,DFW
1.00,14869,SLC,11298,DFW
1.00,14869,SLC,11298,DFW
1.00,14869,SLC,11298,DFW
1.00,14869,SLC,11298,DFW
1.00,14869,SLC,11298,DFW
1.00,14869,SLC,11298,DFW
1.00,14869,SLC,11298,DFW
1.00,14869,SLC,11298,DFW
1.00,14869,SLC,11298,DFW
1.00,14869,SLC,11298,DFW
1.00,14869,SLC,11298,DFW
1.00,14869,SLC,11298,DFW
1.00,14869,SLC,11298,DFW
1.00,14869,SLC,11298,DFW
1.00,14869,SLC,11298,DFW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11433,DTW
1.00,14869,SLC,11618,EWR
1.00,14869,SLC,11618,EWR
1.00,14869,SLC,11618,EWR
1.00,14869,SLC,11618,EWR
1.00,14869,SLC,11618,EWR
1.00,14869,SLC,11618,EWR
1.00,14869,SLC,11618,EWR
1.00,14869,SLC,11618,EWR
1.00,14869,SLC,11618,EWR
1.00,14869,SLC,11618,EWR
1.00,14869,SLC,11618,EWR
1.00,14869,SLC,11618,EWR
1.00,14869,SLC,11618,EWR
1.00,14869,SLC,11618,EWR
1.00,14869,SLC,11618,EWR
1.00,14869,SLC,11618,EWR
1.00,14869,SLC,12266,IAH
1.00,14869,SLC,12266,IAH
1.00,14869,SLC,12266,IAH
1.00,14869,SLC,12266,IAH
1.00,14869,SLC,12266,IAH
1.00,14869,SLC,12266,IAH
1.00,14869,SLC,12266,IAH
1.00,14869,SLC,12266,IAH
1.00,14869,SLC,12266,IAH
1.00,14869,SLC,12266,IAH
1.00,14869,SLC,12266,IAH
1.00,14869,SLC,12266,IAH
1.00,14869,SLC,12266,IAH
1.00,14869,SLC,12266,IAH
1.00,14869,SLC,12266,IAH
1.00,14869,SLC,12266,IAH
1.00,14869,SLC,12266,IAH
1.00,14869,SLC,12266,IAH
1.00,14869,SLC,12266,IAH
1.00,14869,SLC,12266,IAH
1.00,14869,SLC,12266,IAH
1.00,14869,SLC,12266,IAH
1.00,14869,SLC,12266,IAH
1.00,14869,SLC,12266,IAH
1.00,14869,SLC,12266,IAH
1.00,14869,SLC,12266,IAH
1.00,14869,SLC,12266,IAH
1.00,14869,SLC,12266,IAH
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,12892,LAX
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13487,MSP
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,13930,ORD
1.00,14869,SLC,14057,PDX
1.00,14869,SLC,14057,PDX
1.00,14869,SLC,14057,PDX
1.00,14869,SLC,14057,PDX
1.00,14869,SLC,14057,PDX
1.00,14869,SLC,14057,PDX
1.00,14869,SLC,14057,PDX
1.00,14869,SLC,14057,PDX
1.00,14869,SLC,14057,PDX
1.00,14869,SLC,14057,PDX
1.00,14869,SLC,14057,PDX
1.00,14869,SLC,14057,PDX
1.00,14869,SLC,14057,PDX
1.00,14869,SLC,14057,PDX
1.00,14869,SLC,14057,PDX
1.00,14869,SLC,14057,PDX
1.00,14869,SLC,14057,PDX
1.00,14869,SLC,14057,PDX
1.00,14869,SLC,14057,PDX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14107,PHX
1.00,14869,SLC,14679,SAN
1.00,14869,SLC,14679,SAN
1.00,14869,SLC,14679,SAN
1.00,14869,SLC,14679,SAN
1.00,14869,SLC,14679,SAN
1.00,14869,SLC,14679,SAN
1.00,14869,SLC,14679,SAN
1.00,14869,SLC,14679,SAN
1.00,14869,SLC,14679,SAN
1.00,14869,SLC,14679,SAN
1.00,14869,SLC,14679,SAN
1.00,14869,SLC,14679,SAN
1.00,14869,SLC,14679,SAN
1.00,14869,SLC,14679,SAN
1.00,14869,SLC,14679,SAN
1.00,14869,SLC,14679,SAN
1.00,14869,SLC,14679,SAN
1.00,14869,SLC,14679,SAN
1.00,14869,SLC,14679,SAN
1.00,14869,SLC,14679,SAN
1.00,14869,SLC,14679,SAN
1.00,14869,SLC,14679,SAN
1.00,14869,SLC,14679,SAN
1.00,14869,SLC,14679,SAN
1.00,14869,SLC,14679,SAN
1.00,14869,SLC,14679,SAN
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14747,SEA
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14771,SFO
1.00,14869,SLC,14869,SLC
1.00,14869,SLC,14869,SLC
1.00,14875,SLK,13930,ORD
1.00,14877,SLN,10423,AUS
1.00,14877,SLN,11298,DFW
1.00,14877,SLN,11298,DFW
1.00,14877,SLN,11433,DTW
1.00,14877,SLN,13930,ORD
1.00,14877,SLN,13930,ORD
1.00,14877,SLN,14107,PHX
1.00,14877,SLN,14869,SLC
1.00,14893,SMF,10423,AUS
1.00,14893,SMF,10423,AUS
1.00,14893,SMF,10423,AUS
1.00,14893,SMF,10713,BOI
1.00,14893,SMF,10713,BOI
1.00,14893,SMF,11057,CLT
1.00,14893,SMF,11057,CLT
1.00,14893,SMF,11292,DEN
1.00,14893,SMF,11292,DEN
1.00,14893,SMF,11292,DEN
1.00,14893,SMF,11292,DEN
1.00,14893,SMF,11292,DEN
1.00,14893,SMF,11292,DEN
1.00,14893,SMF,11292,DEN
1.00,14893,SMF,11292,DEN
1.00,14893,SMF,11292,DEN
1.00,14893,SMF,11292,DEN
1.00,14893,SMF,11292,DEN
1.00,14893,SMF,11292,DEN
1.00,14893,SMF,11292,DEN
1.00,14893,SMF,11292,DEN
1.00,14893,SMF,11292,DEN
1.00,14893,SMF,11298,DFW
1.00,14893,SMF,11298,DFW
1.00,14893,SMF,11298,DFW
1.00,14893,SMF,11298,DFW
1.00,14893,SMF,11298,DFW
1.00,14893,SMF,11433,DTW
1.00,14893,SMF,11433,DTW
1.00,14893,SMF,11433,DTW
1.00,14893,SMF,11433,DTW
1.00,14893,SMF,11618,EWR
1.00,14893,SMF,11618,EWR
1.00,14893,SMF,11618,EWR
1.00,14893,SMF,11618,EWR
1.00,14893,SMF,11618,EWR
1.00,14893,SMF,11618,EWR
1.00,14893,SMF,12266,IAH
1.00,14893,SMF,12266,IAH
1.00,14893,SMF,12266,IAH
1.00,14893,SMF,12266,IAH
1.00,14893,SMF,12266,IAH
1.00,14893,SMF,12266,IAH
1.00,14893,SMF,12266,IAH
1.00,14893,SMF,12266,IAH
1.00,14893,SMF,12266,IAH
1.00,14893,SMF,12266,IAH
1.00,14893,SMF,12266,IAH
1.00,14893,SMF,12892,LAX
1.00,14893,SMF,12892,LAX
1.00,14893,SMF,12892,LAX
1.00,14893,SMF,12892,LAX
1.00,14893,SMF,12892,LAX
1.00,14893,SMF,12892,LAX
1.00,14893,SMF,12892,LAX
1.00,14893,SMF,12892,LAX
1.00,14893,SMF,12892,LAX
1.00,14893,SMF,12892,LAX
1.00,14893,SMF,12892,LAX
1.00,14893,SMF,12892,LAX
1.00,14893,SMF,12892,LAX
1.00,14893,SMF,12892,LAX
1.00,14893,SMF,12892,LAX
1.00,14893,SMF,12892,LAX
1.00,14893,SMF,12892,LAX
1.00,14893,SMF,12892,LAX
1.00,14893,SMF,13487,MSP
1.00,14893,SMF,13487,MSP
1.00,14893,SMF,13487,MSP
1.00,14893,SMF,13487,MSP
1.00,14893,SMF,13487,MSP
1.00,14893,SMF,13487,MSP
1.00,14893,SMF,13487,MSP
1.00,14893,SMF,13487,MSP
1.00,14893,SMF,13487,MSP
1.00,14893,SMF,13487,MSP
1.00,14893,SMF,13930,ORD
1.00,14893,SMF,13930,ORD
1.00,14893,SMF,13930,ORD
1.00,14893,SMF,13930,ORD
1.00,14893,SMF,13930,ORD
1.00,14893,SMF,13930,ORD
1.00,14893,SMF,13930,ORD
1.00,14893,SMF,13930,ORD
1.00,14893,SMF,13930,ORD
1.00,14893,SMF,13930,ORD
1.00,14893,SMF,13930,ORD
1.00,14893,SMF,13930,ORD
1.00,14893,SMF,13930,ORD
1.00,14893,SMF,13930,ORD
1.00,14893,SMF,13930,ORD
1.00,14893,SMF,13930,ORD
1.00,14893,SMF,14057,PDX
1.00,14893,SMF,14057,PDX
1.00,14893,SMF,14057,PDX
1.00,14893,SMF,14057,PDX
1.00,14893,SMF,14057,PDX
1.00,14893,SMF,14107,PHX
1.00,14893,SMF,14107,PHX
1.00,14893,SMF,14107,PHX
1.00,14893,SMF,14107,PHX
1.00,14893,SMF,14107,PHX
1.00,14893,SMF,14107,PHX
1.00,14893,SMF,14107,PHX
1.00,14893,SMF,14107,PHX
1.00,14893,SMF,14107,PHX
1.00,14893,SMF,14107,PHX
1.00,14893,SMF,14107,PHX
1.00,14893,SMF,14107,PHX
1.00,14893,SMF,14107,PHX
1.00,14893,SMF,14107,PHX
1.00,14893,SMF,14107,PHX
1.00,14893,SMF,14107,PHX
1.00,14893,SMF,14107,PHX
1.00,14893,SMF,14679,SAN
1.00,14893,SMF,14679,SAN
1.00,14893,SMF,14679,SAN
1.00,14893,SMF,14747,SEA
1.00,14893,SMF,14747,SEA
1.00,14893,SMF,14747,SEA
1.00,14893,SMF,14747,SEA
1.00,14893,SMF,14747,SEA
1.00,14893,SMF,14747,SEA
1.00,14893,SMF,14747,SEA
1.00,14893,SMF,14747,SEA
1.00,14893,SMF,14747,SEA
1.00,14893,SMF,14747,SEA
1.00,14893,SMF,14747,SEA
1.00,14893,SMF,14747,SEA
1.00,14893,SMF,14747,SEA
1.00,14893,SMF,14747,SEA
1.00,14893,SMF,14771,SFO
1.00,14893,SMF,14771,SFO
1.00,14893,SMF,14771,SFO
1.00,14893,SMF,14771,SFO
1.00,14893,SMF,14771,SFO
1.00,14893,SMF,14771,SFO
1.00,14893,SMF,14771,SFO
1.00,14893,SMF,14771,SFO
1.00,14893,SMF,14771,SFO
1.00,14893,SMF,14771,SFO
1.00,14893,SMF,14771,SFO
